Dataset,Run_ID,Family,Variant_ID,Variant_Label,Model,Users,Items,Interactions,Density,Avg_User_Degree,Avg_Item_Degree,Precision@10_mean,Precision@10_sd,Precision@10_mean±sd,Recall@10_mean,Recall@10_sd,Recall@10_mean±sd,NDCG@10_mean,NDCG@10_sd,NDCG@10_mean±sd,MRR@10_mean,MRR@10_sd,MRR@10_mean±sd,Coverage@10_mean,Coverage@10_sd,Coverage@10_mean±sd,RecGini_mean,RecGini_sd,RecGini_mean±sd,LTShare@10_mean,LTShare@10_sd,LTShare@10_mean±sd,ILS_mean,ILS_sd,ILS_mean±sd,Diversity_mean,Diversity_sd,Diversity_mean±sd
Online Retail,online_retail_loo_all_20260429_125004,Fixed-users item filtering,raw_aligned,Fixed-users raw,NeuMF,4146,3662,266323,0.01754127,64.2361312108056,72.72610595303114,0.019231698477893213,0.00033215093222680597,0.0192 ± 0.0003,0.1923169847789321,0.0033215093222680623,0.1923 ± 0.0033,0.09628485276024072,0.00029218866282738144,0.0963 ± 0.0003,0.06740758637352018,0.0006557386548376568,0.0674 ± 0.0007,0.5901504787961697,0.003791082478946927,0.5902 ± 0.0038,0.7885346189807695,0.0033343726638627195,0.7885 ± 0.0033,0.07993074011435934,0.0022849597882605194,0.0799 ± 0.0023,0.1674425124846756,0.0010539264456092092,0.1674 ± 0.0011,0.8325574875153244,0.0010539264456092012,0.8326 ± 0.0011
Online Retail,online_retail_loo_all_20260429_125004,Fixed-users item filtering,raw_aligned,Fixed-users raw,MultiVAE,4146,3662,266323,0.01754127,64.2361312108056,72.72610595303114,0.015011677538858017,0.00033853345505329145,0.0150 ± 0.0003,0.15011677538858018,0.0033853345505329238,0.1501 ± 0.0034,0.08785784643512136,0.006692366053791615,0.0879 ± 0.0067,0.0681949094367553,0.008115539341079179,0.0682 ± 0.0081,0.036114911080711354,0.0009477706197367318,0.0361 ± 0.0009,0.9879063509747633,2.9012000858678034e-05,0.9879 ± 0.0000,0.0,0.0,0.0000 ± 0.0000,0.24015722060713895,0.006465762928770444,0.2402 ± 0.0065,0.7598427793928612,0.006465762928770323,0.7598 ± 0.0065
Online Retail,online_retail_loo_all_20260429_125004,Fixed-users item filtering,dense,Fixed-users TD40,BPR,4146,2199,252708,0.02771816,60.95224312590449,114.91950886766712,0.015709459459459462,0.0004228140798246919,0.0157 ± 0.0004,0.1570945945945946,0.004228140798246924,0.1571 ± 0.0042,0.09061037482912886,0.003396752479433286,0.0906 ± 0.0034,0.07032415068129354,0.0030944549149268122,0.0703 ± 0.0031,0.4508109746854631,0.020359154831813206,0.4508 ± 0.0204,0.9155867473397684,0.00949642457296405,0.9156 ± 0.0095,0.025876769626769627,0.00020523408658579742,0.0259 ± 0.0002,0.24043553906422677,0.001468712018692593,0.2404 ± 0.0015,0.7595644609357732,0.0014687120186926582,0.7596 ± 0.0015
Online Retail,online_retail_loo_all_20260429_125004,Fixed-users item filtering,dense,Fixed-users TD40,ItemKNN,4146,2199,252708,0.02771816,60.95224312590449,114.91950886766712,0.024629987129987128,1.3932197615580095e-05,0.0246 ± 0.0000,0.2462998712998713,0.00013932197615578942,0.2463 ± 0.0001,0.1425336877218456,0.0008391315741168579,0.1425 ± 0.0008,0.11078923311066169,0.0011502884837864367,0.1108 ± 0.0012,0.9051083825981507,0.003920726741360535,0.9051 ± 0.0039,0.6641200253068921,0.0009445868754320127,0.6641 ± 0.0009,0.11331241956241957,0.0010795430546851697,0.1133 ± 0.0011,0.19707527526485047,0.0005592654886786087,0.1971 ± 0.0006,0.8029247247351496,0.0005592654886787009,0.8029 ± 0.0006
Online Retail,online_retail_loo_all_20260429_125004,Fixed-users item filtering,dense,Fixed-users TD40,LightGCN,4146,2199,252708,0.02771816,60.95224312590449,114.91950886766712,0.014631595881595884,0.00046060612298006506,0.0146 ± 0.0005,0.14631595881595882,0.004606061229800647,0.1463 ± 0.0046,0.08173372590540422,0.003566577012177686,0.0817 ± 0.0036,0.06198721042471042,0.003898188495792813,0.0620 ± 0.0039,0.3393966954676368,0.010018318412525873,0.3394 ± 0.0100,0.9371222030839542,0.0018761707003141482,0.9371 ± 0.0019,0.02808075933075933,0.0013292660023589162,0.0281 ± 0.0013,0.24579279512108274,0.0004740492780805332,0.2458 ± 0.0005,0.7542072048789173,0.0004740492780805017,0.7542 ± 0.0005
Online Retail,online_retail_loo_all_20260429_125004,Fixed-users item filtering,dense,Fixed-users TD40,NeuMF,4146,2199,252708,0.02771816,60.95224312590449,114.91950886766712,0.016264478764478767,9.652509652509833e-05,0.0163 ± 0.0001,0.16264478764478765,0.0009652509652509633,0.1626 ± 0.0010,0.08344811446140171,0.0016773544894315368,0.0834 ± 0.0017,0.059590617403117406,0.0019386019169083473,0.0596 ± 0.0019,0.8381082310140974,0.005532298799725551,0.8381 ± 0.0055,0.7036806832167978,0.010646041129970727,0.7037 ± 0.0106,0.07820945945945947,0.004541105723006181,0.0782 ± 0.0045,0.18868625448724377,0.003276596529364062,0.1887 ± 0.0033,0.8113137455127561,0.003276596529364019,0.8113 ± 0.0033
Online Retail,online_retail_loo_all_20260429_125004,Fixed-users item filtering,dense,Fixed-users TD40,MultiVAE,4146,2199,252708,0.02771816,60.95224312590449,114.91950886766712,0.01352960102960103,0.0007061576658200956,0.0135 ± 0.0007,0.1352960102960103,0.007061576658200958,0.1353 ± 0.0071,0.06755966141374108,0.0067676710508762965,0.0676 ± 0.0068,0.04645244734530449,0.0072941567264799894,0.0465 ± 0.0073,0.04107927845990602,0.0010502051281302857,0.0411 ± 0.0011,0.9879321169736744,6.782632140132329e-05,0.9879 ± 0.0001,0.0,0.0,0.0000 ± 0.0000,0.26039638138228427,0.005125372992521046,0.2604 ± 0.0051,0.7396036186177156,0.0051253729925210476,0.7396 ± 0.0051
Online Retail,online_retail_loo_all_20260429_125004,Fixed-users item filtering,sparse,Fixed-users HD10,BPR,4146,3296,160826,0.01176901,38.79064158224795,48.79429611650485,0.005776794493608653,0.000959961857903965,0.0058 ± 0.0010,0.05776794493608653,0.009599618579039647,0.0578 ± 0.0096,0.02737913339320946,0.004094880898158167,0.0274 ± 0.0041,0.018320561044258193,0.00251867752089828,0.0183 ± 0.0025,0.2556772100567721,0.01232533820036288,0.2557 ± 0.0123,0.9415318837666439,0.007540245920826149,0.9415 ± 0.0075,0.01288102261553589,0.00044858130754411683,0.0129 ± 0.0004,0.13852127424227562,0.0019037838557288429,0.1385 ± 0.0019,0.8614787257577244,0.001903783855728731,0.8615 ± 0.0019
Online Retail,online_retail_loo_all_20260429_125004,Fixed-users item filtering,sparse,Fixed-users HD10,ItemKNN,4146,3296,160826,0.01176901,38.79064158224795,48.79429611650485,0.02503277613897083,7.902040938211181e-05,0.0250 ± 0.0001,0.2503277613897083,0.0007902040938211494,0.2503 ± 0.0008,0.14996060537143904,0.0006707074132013195,0.1500 ± 0.0007,0.11920148481112099,0.0008262296502643709,0.1192 ± 0.0008,0.8266423357664233,0.0024894625218590196,0.8266 ± 0.0025,0.6466706799493217,0.0005565610396411159,0.6467 ± 0.0006,0.1743444772205834,0.00045747377424478397,0.1743 ± 0.0005,0.11296576357854904,0.00048199599814069383,0.1130 ± 0.0005,0.8870342364214509,0.00048199599814064683,0.8870 ± 0.0005
Online Retail,online_retail_loo_all_20260429_125004,Fixed-users item filtering,sparse,Fixed-users HD10,LightGCN,4146,3296,160826,0.01176901,38.79064158224795,48.79429611650485,0.004809898393969191,0.0003132008333925991,0.0048 ± 0.0003,0.0480989839396919,0.00313200833392599,0.0481 ± 0.0031,0.022684706232424173,0.0011210692163388131,0.0227 ± 0.0011,0.015103394411408178,0.0006997367024341779,0.0151 ± 0.0007,0.18390105433901058,0.019324821666575582,0.1839 ± 0.0193,0.9598566014014014,0.005744386981589638,0.9599 ± 0.0057,0.019280563749590297,0.0005015793491577467,0.0193 ± 0.0005,0.13230349189838,0.0021899007956718616,0.1323 ± 0.0022,0.8676965081016199,0.0021899007956719114,0.8677 ± 0.0022
Online Retail,online_retail_loo_all_20260429_125004,Fixed-users item filtering,sparse,Fixed-users HD10,NeuMF,4146,3296,160826,0.01176901,38.79064158224795,48.79429611650485,0.01111930514585382,0.00015994117744955018,0.0111 ± 0.0002,0.11119305145853818,0.001599411774495498,0.1112 ± 0.0016,0.057506831946372704,0.0027499794840109325,0.0575 ± 0.0027,0.041372786960299245,0.003022652183309225,0.0414 ± 0.0030,0.6106042173560421,0.017456290532564957,0.6106 ± 0.0175,0.7636085771406936,0.009503542637994503,0.7636 ± 0.0095,0.060357259914782045,0.007247441921050901,0.0604 ± 0.0072,0.12095217254552527,0.0009361900587077354,0.1210 ± 0.0009,0.8790478274544746,0.0009361900587077593,0.8790 ± 0.0009
Online Retail,online_retail_loo_all_20260429_125004,Fixed-users item filtering,sparse,Fixed-users HD10,MultiVAE,4146,3296,160826,0.01176901,38.79064158224795,48.79429611650485,0.001450344149459194,8.863203725329378e-05,0.0015 ± 0.0001,0.014503441494591937,0.000886320372532937,0.0145 ± 0.0009,0.0060064618703725,0.0006856214973409567,0.0060 ± 0.0007,0.0035347179951408076,0.000639551046760942,0.0035 ± 0.0006,0.026358475263584754,0.0007653927854086343,0.0264 ± 0.0008,0.9888699788110634,3.2451785119288584e-05,0.9889 ± 0.0000,0.0,0.0,0.0000 ± 0.0000,0.11747430405440064,0.003925043606898107,0.1175 ± 0.0039,0.8825256959455993,0.0039250436068981424,0.8825 ± 0.0039
Online Retail,online_retail_loo_all_20260429_125004,Fixed-items user filtering,raw_aligned_fixitems,Fixed-items raw,BPR,4191,3529,266383,0.01801097,63.56072536387497,75.48398979880986,0.016626851409460106,0.00043789543191169006,0.0166 ± 0.0004,0.16626851409460106,0.004378954319116918,0.1663 ± 0.0044,0.09777981753228743,0.006944997174821532,0.0978 ± 0.0069,0.07654903470120861,0.007807947442410934,0.0765 ± 0.0078,0.18695035460992906,0.011333324456986208,0.1870 ± 0.0113,0.9697482704364404,0.001977189913524095,0.9697 ± 0.0020,0.006736741519350216,0.00017226714168485375,0.0067 ± 0.0002,0.23391352244600502,0.0009144178057753186,0.2339 ± 0.0009,0.766086477553995,0.0009144178057753384,0.7661 ± 0.0009
Online Retail,online_retail_loo_all_20260429_125004,Fixed-items user filtering,raw_aligned_fixitems,Fixed-items raw,ItemKNN,4191,3529,266383,0.01801097,63.56072536387497,75.48398979880986,0.02907310081223125,0.00025168785840546564,0.0291 ± 0.0003,0.29073100812231245,0.0025168785840546408,0.2907 ± 0.0025,0.17435095052739005,0.0025783761575812287,0.1744 ± 0.0026,0.13873269300287935,0.0026255029402159676,0.1387 ± 0.0026,0.7043971631205673,0.002423830849735493,0.7044 ± 0.0024,0.7620479658073828,0.0005921467556789997,0.7620 ± 0.0006,0.0982003503742634,0.0014097300132160679,0.0982 ± 0.0014,0.17226324735155443,0.0001245614768850819,0.1723 ± 0.0001,0.8277367526484456,0.00012456147688511986,0.8277 ± 0.0001
Online Retail,online_retail_loo_all_20260429_125004,Fixed-items user filtering,raw_aligned_fixitems,Fixed-items raw,LightGCN,4191,3529,266383,0.01801097,63.56072536387497,75.48398979880986,0.015782767956680998,0.00022196782711843207,0.0158 ± 0.0002,0.15782767956681,0.002219678271184325,0.1578 ± 0.0022,0.09259406639985555,0.004300728315727932,0.0926 ± 0.0043,0.07216455329809367,0.005160409433447744,0.0722 ± 0.0052,0.12208037825059102,0.012770159539564454,0.1221 ± 0.0128,0.9767839663676029,0.0020473171777578513,0.9768 ± 0.0020,0.011952540213409779,0.0012277568958246874,0.0120 ± 0.0012,0.23701126327178448,0.0011568187681097108,0.2370 ± 0.0012,0.7629887367282154,0.001156818768109748,0.7630 ± 0.0012
Online Retail,online_retail_loo_all_20260429_125004,Fixed-items user filtering,raw_aligned_fixitems,Fixed-items raw,NeuMF,4191,3529,266383,0.01801097,63.56072536387497,75.48398979880986,0.019724478420130597,0.0005322154741680822,0.0197 ± 0.0005,0.19724478420130595,0.0053221547416808295,0.1972 ± 0.0053,0.10199475671212714,0.0009972950398320693,0.1020 ± 0.0010,0.07319027016231984,0.001450345032786387,0.0732 ± 0.0015,0.6222222222222222,0.001340656915248958,0.6222 ± 0.0013,0.7817332208339868,0.005722654491062774,0.7817 ± 0.0057,0.08049052396878484,0.0020525682249275933,0.0805 ± 0.0021,0.1709044851453556,0.0016876722334642346,0.1709 ± 0.0017,0.8290955148546444,0.0016876722334642665,0.8291 ± 0.0017
Online Retail,online_retail_loo_all_20260429_125004,Fixed-items user filtering,raw_aligned_fixitems,Fixed-items raw,MultiVAE,4191,3529,266383,0.01801097,63.56072536387497,75.48398979880986,0.01367255932473324,0.0010582472937865851,0.0137 ± 0.0011,0.13672559324733238,0.010582472937865848,0.1367 ± 0.0106,0.07736749221335702,0.005853702504223949,0.0774 ± 0.0059,0.058753510694504484,0.005322098763825268,0.0588 ± 0.0053,0.03565011820330969,0.0013406569152489662,0.0357 ± 0.0013,0.987961894822126,4.849711760274869e-05,0.9880 ± 0.0000,0.0,0.0,0.0000 ± 0.0000,0.24122630265976067,0.004925263270309503,0.2412 ± 0.0049,0.7587736973402394,0.004925263270309464,0.7588 ± 0.0049
Online Retail,online_retail_loo_all_20260429_125004,Fixed-items user filtering,user_dense,Fixed-items tail-user drop,BPR,2515,3529,241647,0.0272265,96.08230616302187,68.47463870784925,0.017197875166002657,0.0006835117786166145,0.0172 ± 0.0007,0.17197875166002655,0.006835117786166144,0.1720 ± 0.0068,0.10119480145083522,0.00337536512560601,0.1012 ± 0.0034,0.07926937751638947,0.0025714542390211453,0.0793 ± 0.0026,0.15030268634127886,0.006114754581496026,0.1503 ± 0.0061,0.9683110162451364,0.001986557322542882,0.9683 ± 0.0020,0.002270916334661354,0.00011952191235059756,0.0023 ± 0.0001,0.25489993452959686,0.004750955960101303,0.2549 ± 0.0048,0.7451000654704032,0.004750955960101303,0.7451 ± 0.0048
Online Retail,online_retail_loo_all_20260429_125004,Fixed-items user filtering,user_dense,Fixed-items tail-user drop,ItemKNN,2515,3529,241647,0.0272265,96.08230616302187,68.47463870784925,0.02564409030544489,0.00048686063160221333,0.0256 ± 0.0005,0.25644090305444883,0.004868606316022137,0.2564 ± 0.0049,0.15012642329269552,0.0010440379492902816,0.1501 ± 0.0010,0.11758231623769473,0.0007920441654320147,0.1176 ± 0.0008,0.4932841468028755,0.0021298392450241556,0.4933 ± 0.0021,0.8140608357337569,0.0001123088188085846,0.8141 ± 0.0001,0.061181938911022575,0.000408892544975848,0.0612 ± 0.0004,0.1900634291202247,0.0004960761832860205,0.1901 ± 0.0005,0.8099365708797753,0.0004960761832859295,0.8099 ± 0.0005
Online Retail,online_retail_loo_all_20260429_125004,Fixed-items user filtering,user_dense,Fixed-items tail-user drop,LightGCN,2515,3529,241647,0.0272265,96.08230616302187,68.47463870784925,0.01561752988047809,0.0006582753642174623,0.0156 ± 0.0007,0.15617529880478087,0.0065827536421746245,0.1562 ± 0.0066,0.09451652830811452,0.0043851565031128486,0.0945 ± 0.0044,0.07514307847973185,0.003629915728507725,0.0751 ± 0.0036,0.100264850548619,0.0018463130245878776,0.1003 ± 0.0018,0.9772585707113416,0.003195412316234278,0.9773 ± 0.0032,0.004634794156706507,0.0007790177623406359,0.0046 ± 0.0008,0.26503002947466453,0.0018561889429670303,0.2650 ± 0.0019,0.7349699705253355,0.0018561889429670633,0.7350 ± 0.0019
Online Retail,online_retail_loo_all_20260429_125004,Fixed-items user filtering,user_dense,Fixed-items tail-user drop,NeuMF,2515,3529,241647,0.0272265,96.08230616302187,68.47463870784925,0.017264276228419657,0.00023002002756558764,0.0173 ± 0.0002,0.17264276228419653,0.0023002002756558975,0.1726 ± 0.0023,0.08853738466269802,0.002009644714438677,0.0885 ± 0.0020,0.06315505175066928,0.0018537842202399181,0.0632 ± 0.0019,0.5611048051456679,0.002756110912662413,0.5611 ± 0.0028,0.7824701270588132,0.0060289059834612016,0.7825 ± 0.0060,0.07636122177954847,0.0009647139773526686,0.0764 ± 0.0010,0.18018037819710975,0.001519008775131294,0.1802 ± 0.0015,0.8198196218028903,0.0015190087751312136,0.8198 ± 0.0015
Online Retail,online_retail_loo_all_20260429_125004,Fixed-items user filtering,user_dense,Fixed-items tail-user drop,MultiVAE,2515,3529,241647,0.0272265,96.08230616302187,68.47463870784925,0.008393094289508633,0.005767175965694231,0.0084 ± 0.0058,0.08393094289508633,0.05767175965694231,0.0839 ± 0.0577,0.03333666244448741,0.019480240152287286,0.0333 ± 0.0195,0.018426294820717132,0.008638989282530497,0.0184 ± 0.0086,0.033200908059023836,0.0010231416786220173,0.0332 ± 0.0010,0.987873560619283,6.028748216439316e-05,0.9879 ± 0.0001,0.0,0.0,0.0000 ± 0.0000,0.20032990308977552,0.01030185450868269,0.2003 ± 0.0103,0.7996700969102245,0.010301854508682639,0.7997 ± 0.0103
Online Retail,online_retail_loo_all_20260429_125004,Fixed-items user filtering,user_sparse,Fixed-items head-user drop,BPR,3772,3529,163178,0.01225853,43.26033934252386,46.239161235477475,0.01772690976843226,0.0011414310163636724,0.0177 ± 0.0011,0.1772690976843226,0.011414310163636733,0.1773 ± 0.0114,0.10284382434762296,0.007981334945603123,0.1028 ± 0.0080,0.07992998607185457,0.00704927890625884,0.0799 ± 0.0070,0.17875770507349453,0.020968524725947228,0.1788 ± 0.0210,0.9670168926332655,0.0034914178497244437,0.9670 ± 0.0035,0.006228373702422146,0.0007201357071316844,0.0062 ± 0.0007,0.1511063256803765,0.0015184813607156359,0.1511 ± 0.0015,0.8488936743196236,0.0015184813607156144,0.8489 ± 0.0015
Online Retail,online_retail_loo_all_20260429_125004,Fixed-items user filtering,user_sparse,Fixed-items head-user drop,ItemKNN,3772,3529,163178,0.01225853,43.26033934252386,46.239161235477475,0.03025463579096797,0.00010757125058097652,0.0303 ± 0.0001,0.3025463579096797,0.001075712505809764,0.3025 ± 0.0011,0.174550037959366,0.0011522686066475227,0.1746 ± 0.0012,0.13554180344837785,0.0011826351889253515,0.1355 ± 0.0012,0.761593172119488,0.007904662298406747,0.7616 ± 0.0079,0.7532489187560413,0.0012350402663351442,0.7532 ± 0.0012,0.13793807115606427,0.0011246527816513674,0.1379 ± 0.0011,0.1058336667702296,0.000468270473967076,0.1058 ± 0.0005,0.8941663332297706,0.0004682704739671126,0.8942 ± 0.0005
Online Retail,online_retail_loo_all_20260429_125004,Fixed-items user filtering,user_sparse,Fixed-items head-user drop,LightGCN,3772,3529,163178,0.01225853,43.26033934252386,46.239161235477475,0.016076656907106735,0.000287906676241468,0.0161 ± 0.0003,0.16076656907106734,0.002879066762414683,0.1608 ± 0.0029,0.0938229989400972,0.001996587989264889,0.0938 ± 0.0020,0.0728859567959914,0.002543224834557893,0.0729 ± 0.0025,0.11977240398293028,0.009842869924327844,0.1198 ± 0.0098,0.978524142006112,0.0026156364474422653,0.9785 ± 0.0026,0.011720344246295804,0.0013447064905987545,0.0117 ± 0.0013,0.15491090785500375,0.0014106422679067243,0.1549 ± 0.0014,0.8450890921449963,0.0014106422679067388,0.8451 ± 0.0014
Online Retail,online_retail_loo_all_20260429_125004,Fixed-items user filtering,user_sparse,Fixed-items head-user drop,NeuMF,3772,3529,163178,0.01225853,43.26033934252386,46.239161235477475,0.019279567030432085,0.00020154053219058774,0.0193 ± 0.0002,0.19279567030432085,0.002015405321905865,0.1928 ± 0.0020,0.09976599601691984,0.0030362637222524384,0.0998 ± 0.0030,0.07167534183105118,0.003358252626323945,0.0717 ± 0.0034,0.5633949739212897,0.007485697817682656,0.5634 ± 0.0075,0.8011164189418761,0.0039052768384045516,0.8011 ± 0.0039,0.06624966728772957,0.005341133612231774,0.0662 ± 0.0053,0.10882382408881842,0.0007189852843716509,0.1088 ± 0.0007,0.8911761759111815,0.000718985284371628,0.8912 ± 0.0007
Online Retail,online_retail_loo_all_20260429_125004,Fixed-items user filtering,user_sparse,Fixed-items head-user drop,MultiVAE,3772,3529,163178,0.01225853,43.26033934252386,46.239161235477475,0.012944725401472809,0.0009561141888775127,0.0129 ± 0.0010,0.12944725401472806,0.009561141888775139,0.1294 ± 0.0096,0.08015343810234732,0.011138161496346024,0.0802 ± 0.0111,0.06463444603583011,0.017468449735058317,0.0646 ± 0.0175,0.0242769084874348,0.0008691466467436402,0.0243 ± 0.0009,0.9885215206940744,6.6268173017718e-05,0.9885 ± 0.0001,0.0,0.0,0.0000 ± 0.0000,0.13808105219540687,0.011128034711464929,0.1381 ± 0.0111,0.8619189478045931,0.01112803471146493,0.8619 ± 0.0111
Online Retail,online_retail_loo_all_20260429_125004,k-core filtering,kcore5_plain,KC5,BPR,4078,3149,265075,0.02064186,65.00122609122118,84.17751667195935,0.01637240477358182,0.00013943699615197192,0.0164 ± 0.0001,0.1637240477358182,0.001394369961519672,0.1637 ± 0.0014,0.09814821330839592,0.00273025390822063,0.0981 ± 0.0027,0.07791939455745243,0.003319552414336589,0.0779 ± 0.0033,0.22959669736424262,0.012100704276441825,0.2296 ± 0.0121,0.9622969123370121,0.0021912096562115213,0.9623 ± 0.0022,0.007740722576426353,0.0013210718041055678,0.0077 ± 0.0013,0.23730919771238787,0.0006524194689167935,0.2373 ± 0.0007,0.7626908022876121,0.0006524194689167851,0.7627 ± 0.0007
Online Retail,online_retail_loo_all_20260429_125004,k-core filtering,kcore5_plain,KC5,ItemKNN,4078,3149,265075,0.02064186,65.00122609122118,84.17751667195935,0.02768513977439922,0.00036782736635605773,0.0277 ± 0.0004,0.27685139774399214,0.0036782736635605495,0.2769 ± 0.0037,0.16160140045528967,0.0013957244950426123,0.1616 ± 0.0014,0.12642054669396505,0.0009829263527474483,0.1264 ± 0.0010,0.7315549910024347,0.004809068145062217,0.7316 ± 0.0048,0.7460862083205623,0.002726971754822606,0.7461 ± 0.0027,0.09440902403138794,0.0016175112882825366,0.0944 ± 0.0016,0.17856396114882947,0.0009665655720715462,0.1786 ± 0.0010,0.8214360388511706,0.0009665655720714605,0.8214 ± 0.0010
Online Retail,online_retail_loo_all_20260429_125004,k-core filtering,kcore5_plain,KC5,LightGCN,4078,3149,265075,0.02064186,65.00122609122118,84.17751667195935,0.015579532450547655,0.00015765327384327247,0.0156 ± 0.0002,0.15579532450547653,0.0015765327384327248,0.1558 ± 0.0016,0.09195840209807228,0.003577829965099826,0.0920 ± 0.0036,0.07199435738548049,0.004433052144085597,0.0720 ± 0.0044,0.1589922726791574,0.0057190399742733525,0.1590 ± 0.0057,0.9721344183260004,0.001551453416483423,0.9721 ± 0.0016,0.01100212522478339,0.0004819853845939368,0.0110 ± 0.0005,0.2402170331083573,0.001972697193718019,0.2402 ± 0.0020,0.7597829668916427,0.0019726971937179465,0.7598 ± 0.0020
Online Retail,online_retail_loo_all_20260429_125004,k-core filtering,kcore5_plain,KC5,NeuMF,4078,3149,265075,0.02064186,65.00122609122118,84.17751667195935,0.018710152035311425,0.00033172509216451007,0.0187 ± 0.0003,0.18710152035311425,0.0033172509216450852,0.1871 ± 0.0033,0.09502577443344208,0.0025927557249220095,0.0950 ± 0.0026,0.06717384027339889,0.0023921045984445187,0.0672 ± 0.0024,0.6615856885783847,0.015613332543658107,0.6616 ± 0.0156,0.7643517825603259,0.0065912676273560825,0.7644 ± 0.0066,0.07089259440902403,0.007115090919571691,0.0709 ± 0.0071,0.17424261061048477,0.0008175090202120338,0.1742 ± 0.0008,0.8257573893895152,0.0008175090202120345,0.8258 ± 0.0008
Online Retail,online_retail_loo_all_20260429_125004,k-core filtering,kcore5_plain,KC5,MultiVAE,4078,3149,265075,0.02064186,65.00122609122118,84.17751667195935,0.014189962399869216,0.000993159117055358,0.0142 ± 0.0010,0.14189962399869216,0.00993159117055359,0.1419 ± 0.0099,0.06434931736221973,0.005838739117660346,0.0643 ± 0.0058,0.040585533161550814,0.004962767175983761,0.0406 ± 0.0050,0.038848311633322745,0.0003666880083770208,0.0388 ± 0.0004,0.9879572429920213,6.667879226085592e-05,0.9880 ± 0.0001,0.0,0.0,0.0000 ± 0.0000,0.2273082941383425,0.006599193719527199,0.2273 ± 0.0066,0.7726917058616576,0.006599193719527271,0.7727 ± 0.0066
Online Retail,online_retail_loo_all_20260429_125004,k-core filtering,kcore10_plain,KC10,BPR,3696,2782,259861,0.02527272,70.30871212121212,93.40797987059669,0.016152597402597405,0.0008977629882595796,0.0162 ± 0.0009,0.16152597402597402,0.00897762988259581,0.1615 ± 0.0090,0.09078546825779847,0.006850097959019575,0.0908 ± 0.0069,0.06912084278155707,0.006554744039477546,0.0691 ± 0.0066,0.2972681524083393,0.012642347516224985,0.2973 ± 0.0126,0.9475071333131367,0.0006707013539021201,0.9475 ± 0.0007,0.009875541125541126,0.0009211063057656503,0.0099 ± 0.0009,0.23718950761582577,0.0007090776762046857,0.2372 ± 0.0007,0.7628104923841743,0.0007090776762046263,0.7628 ± 0.0007
Online Retail,online_retail_loo_all_20260429_125004,k-core filtering,kcore10_plain,KC10,ItemKNN,3696,2782,259861,0.02527272,70.30871212121212,93.40797987059669,0.02476551226551227,0.0003159141393964096,0.0248 ± 0.0003,0.24765512265512266,0.0031591413939640904,0.2477 ± 0.0032,0.14340370228341803,0.001995565547086301,0.1434 ± 0.0020,0.11157604245401864,0.0019825122390459493,0.1116 ± 0.0020,0.7409537502995448,0.0059100706710464735,0.7410 ± 0.0059,0.7364198236861226,0.0004886891307452816,0.7364 ± 0.0005,0.08956529581529582,0.0006455818963987454,0.0896 ± 0.0006,0.18730058128375057,0.0004303540676059811,0.1873 ± 0.0004,0.8126994187162494,0.00043035406760588674,0.8127 ± 0.0004
Online Retail,online_retail_loo_all_20260429_125004,k-core filtering,kcore10_plain,KC10,LightGCN,3696,2782,259861,0.02527272,70.30871212121212,93.40797987059669,0.015313852813852814,0.0004454025333645645,0.0153 ± 0.0004,0.15313852813852813,0.004454025333645655,0.1531 ± 0.0045,0.08822141729119842,0.00502031452328617,0.0882 ± 0.0050,0.06816725217022836,0.00548520355772986,0.0682 ± 0.0055,0.2145938173975557,0.01090869223975093,0.2146 ± 0.0109,0.9617709587919144,0.003229998315424884,0.9618 ± 0.0032,0.01286976911976912,0.0004159398469552749,0.0129 ± 0.0004,0.24482352230458096,0.0013691664311164414,0.2448 ± 0.0014,0.755176477695419,0.001369166431116405,0.7552 ± 0.0014
Online Retail,online_retail_loo_all_20260429_125004,k-core filtering,kcore10_plain,KC10,NeuMF,3696,2782,259861,0.02527272,70.30871212121212,93.40797987059669,0.01662157287157287,0.00018014957030517773,0.0166 ± 0.0002,0.16621572871572873,0.0018014957030517786,0.1662 ± 0.0018,0.08495778025561614,0.0017289736049433285,0.0850 ± 0.0017,0.06036004890171557,0.0020959927785134777,0.0604 ± 0.0021,0.7155523604121735,0.009138420783929232,0.7156 ± 0.0091,0.7453558188954816,0.003945810777970064,0.7454 ± 0.0039,0.07046356421356421,0.0015210184545179427,0.0705 ± 0.0015,0.17962261743374794,0.0014818747616396992,0.1796 ± 0.0015,0.820377382566252,0.0014818747616396567,0.8204 ± 0.0015
Online Retail,online_retail_loo_all_20260429_125004,k-core filtering,kcore10_plain,KC10,MultiVAE,3696,2782,259861,0.02527272,70.30871212121212,93.40797987059669,0.012012987012987012,0.002433862136801841,0.0120 ± 0.0024,0.12012987012987013,0.024338621368018416,0.1201 ± 0.0243,0.05983578209028689,0.02271543550106662,0.0598 ± 0.0227,0.04151227410155981,0.024363249008774252,0.0415 ± 0.0244,0.03942008147615624,0.0021062060665285095,0.0394 ± 0.0021,0.9877669967622494,7.134983604589497e-06,0.9878 ± 0.0000,0.0,0.0,0.0000 ± 0.0000,0.2390052258751432,0.0010509596929649575,0.2390 ± 0.0011,0.7609947741248568,0.0010509596929648643,0.7610 ± 0.0011
